,SH,SPY,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,longSMA,long_exposure,long_value,longs_count,max_drawdown,max_leverage,medSMA,net_leverage,orders,period_close,period_label,period_open,pnl,pnlMetrics,pnlRtn,portMetrics,portfolio_value,posMetrics,positions,returns,sharpe,shortSMA,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2009-01-02 21:00:00+00:00,139.92000000000002,92.96000000000001,,0.0,,0.03014365986658185,,,0.0,100000.0,0.0,0.0,0.0,0.0,124.40116667710616,0.0,0.0,0,0.0,0.0,110.90391244486534,0.0,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-02 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '4560546e70b44a8ab4b66bd13430de2a', 'amount': -1075, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-02 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-02 21:00:00+00:00,2009-01,2009-01-02 14:31:00+00:00,0.0,0.0,0.0,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",100000.0,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])",[],0.0,,91.08250258759115,0.0,0.0,0,,100000.0,0.0,0.0,1,[],0.0
2009-01-05 21:00:00+00:00,140.16,92.85000000000001,0.005722701275561339,-0.0005098187500001128,-0.12362551553841224,0.028925734215406562,0.3516328835868346,0.01627464763018427,99762.76812500002,199762.768125,-99813.75000000001,-99813.75000000001,0.0,0.9986466287759745,124.21376314855414,0.0,0.0,0,-0.0005098187500000507,0.9986466287759745,110.71334142728608,-0.9986466287759745,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-02 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '4560546e70b44a8ab4b66bd13430de2a', 'amount': -1075, 'filled': -1075, 'reason': None, 'commission': 1.075, 'dt': Timestamp('2009-01-05 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 1}, {'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-05 21:00:00+0000', tz='UTC'), 'limit': None, 'id': 'b1be0f8931f84c35ab50e6a3f539a3bf', 'amount': 1075, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-05 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-05 21:00:00+00:00,2009-01,2009-01-05 14:31:00+00:00,-50.981875000012224,-50.981875000012224,-0.0005098187500001128,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",99949.01812499999,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 92.85000000000001, 'sid': Equity(5 [SPY2]), 'cost_basis': 92.80257500000002, 'amount': -1075}]",-0.0005098187500001128,-11.224972160321824,91.15320047307642,-99813.75000000001,-99813.75000000001,1,-11.224972160321823,100000.0,0.0,0.0,2,"[{'price': 92.80357500000001, 'commission': None, 'order_id': '4560546e70b44a8ab4b66bd13430de2a', 'dt': Timestamp('2009-01-05 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'amount': -1075}]",0.0
2009-01-06 21:00:00+00:00,139.20000000000002,93.47,0.06361494915388458,-0.007687969999999877,-0.8940461634901549,0.035804246131701856,0.25870363129871626,0.08280684749557221,-100531.565125,99231.20300000001,0.0,0.0,0.0,0.0,124.02802756028812,0.0,0.0,0,-0.007687969999999922,0.9986466287759745,110.5271783580491,0.0,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-05 21:00:00+0000', tz='UTC'), 'limit': None, 'id': 'b1be0f8931f84c35ab50e6a3f539a3bf', 'amount': 1075, 'filled': 1075, 'reason': None, 'commission': 1.075, 'dt': Timestamp('2009-01-06 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 1}, {'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-06 21:00:00+0000', tz='UTC'), 'limit': None, 'id': 'ae134c54cf0c4740a1c941e9f4afcbf3', 'amount': -1061, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-06 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-06 21:00:00+00:00,2009-01,2009-01-06 14:31:00+00:00,-717.8151249999792,-768.7969999999914,-0.007687969999999877,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",99231.20300000001,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])",[],-0.007181812672759302,-10.156371232002119,91.245868916481,0.0,0.0,0,-9.791123528441656,199762.768125,-99813.75000000001,-99813.75000000001,3,"[{'price': 93.516735, 'commission': None, 'order_id': 'b1be0f8931f84c35ab50e6a3f539a3bf', 'dt': Timestamp('2009-01-06 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'amount': 1075}]",0.0
2009-01-07 21:00:00+00:00,143.34,90.67,0.05447433761109643,-0.008179584349999769,-0.5117175955387365,0.004774822155174663,0.393573457221362,-0.011345658428241923,96151.70856500001,195382.91156500002,-96200.87,-96200.87,0.0,0.9699424258871876,123.82634308382924,0.0,0.0,0,-0.0081795843499998,0.9986466287759745,110.31473848952133,-0.9699424258871876,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-06 21:00:00+0000', tz='UTC'), 'limit': None, 'id': 'ae134c54cf0c4740a1c941e9f4afcbf3', 'amount': -1061, 'filled': -1061, 'reason': None, 'commission': 1.061, 'dt': Timestamp('2009-01-07 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 1}, {'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-07 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '4e3afbe908944e0698d11fcc7b00df98', 'amount': 1061, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-07 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-07 21:00:00+00:00,2009-01,2009-01-07 14:31:00+00:00,-49.16143499998725,-817.9584349999786,-0.008179584349999769,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",99182.04156500002,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 90.67, 'sid': Equity(5 [SPY2]), 'cost_basis': 90.623665, 'amount': -1061}]",-0.0004954231483013105,-9.46839301946391,91.22283060475769,-96200.87,-96200.87,1,-9.00423165742575,99231.20300000001,0.0,0.0,4,"[{'price': 90.62466500000001, 'commission': None, 'order_id': 'ae134c54cf0c4740a1c941e9f4afcbf3', 'dt': Timestamp('2009-01-07 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'amount': -1061}]",0.0
2009-01-08 21:00:00+00:00,142.84,91.04,0.05018033107334994,-0.012598861549999785,-0.6302665711782475,0.008871481163672312,0.34136528813544437,-0.014077052911298656,-96642.79772,98740.11384500001,0.0,0.0,0.0,0.0,123.63994955632113,0.0,0.0,0,-0.012598861549999753,0.9986466287759745,110.11379627811803,0.0,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-07 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '4e3afbe908944e0698d11fcc7b00df98', 'amount': 1061, 'filled': 1061, 'reason': None, 'commission': 1.061, 'dt': Timestamp('2009-01-08 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 1}, {'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-08 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '8240aa38e69a4e758eb7c87c8c2353a3', 'amount': -1084, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-08 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-08 21:00:00+00:00,2009-01,2009-01-08 14:31:00+00:00,-441.92772000000696,-1259.8861549999856,-0.012598861549999785,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",98740.11384500001,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])",[],-0.0044557231634557715,-12.698122634707712,91.2155141633618,0.0,0.0,0,-10.582318311868466,195382.91156500002,-96200.87,-96200.87,5,"[{'price': 91.08552, 'commission': None, 'order_id': '4e3afbe908944e0698d11fcc7b00df98', 'dt': Timestamp('2009-01-08 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'amount': 1061}]",0.0
2009-01-09 21:00:00+00:00,145.92000000000002,89.09,0.046768395663738256,-0.013092569349999805,-0.565908361527712,-0.012732859080466286,0.34082011731285655,-0.028437304094438058,96524.18922,195264.30306500001,-96573.56,-96573.56,0.0,0.9785472983661133,123.43831176532,0.0,0.0,0,-0.013092569349999791,0.9986466287759745,109.89384138604002,-0.9785472983661133,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-08 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '8240aa38e69a4e758eb7c87c8c2353a3', 'amount': -1084, 'filled': -1084, 'reason': None, 'commission': 1.084, 'dt': Timestamp('2009-01-09 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 1}, {'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-09 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '9086088540ec499696068d326d8c2132', 'amount': 1084, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-09 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-09 21:00:00+00:00,2009-01,2009-01-09 14:31:00+00:00,-49.37077999999747,-1309.256934999983,-0.013092569349999805,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",98690.74306500002,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 89.09, 'sid': Equity(5 [SPY2]), 'cost_basis': 89.044455, 'amount': -1084}]",-0.0005000073230368995,-11.802777593357389,91.13049094492125,-96573.56,-96573.56,1,-10.024939153780368,98740.11384500001,0.0,0.0,6,"[{'price': 89.045455, 'commission': None, 'order_id': '8240aa38e69a4e758eb7c87c8c2353a3', 'dt': Timestamp('2009-01-09 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'amount': -1084}]",0.0
2009-01-12 21:00:00+00:00,149.38,86.95,0.15715416433429172,0.009622921650000116,0.0994636775564812,-0.03645472914994341,0.33817157148897137,-0.19933042411579432,-94302.01090000001,100962.292165,0.0,0.0,0.0,0.0,123.23092736193757,0.0,0.0,0,-0.013092569349999791,0.9986466287759745,109.65742390863302,0.0,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-09 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '9086088540ec499696068d326d8c2132', 'amount': 1084, 'filled': 1084, 'reason': None, 'commission': 1.084, 'dt': Timestamp('2009-01-12 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 1}, {'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-12 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '3f0e34581cad45b3a55b156e04d265da', 'amount': -1161, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-12 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-12 21:00:00+00:00,2009-01,2009-01-12 14:31:00+00:00,2271.5490999999893,962.2921650000062,0.009622921650000116,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",100962.292165,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])",[],0.023016840581531417,2.2618936021770093,90.96326897653253,0.0,0.0,0,6.972949344251458,195264.30306500001,-96573.56,-96573.56,7,"[{'price': 86.993475, 'commission': None, 'order_id': '9086088540ec499696068d326d8c2132', 'dt': Timestamp('2009-01-12 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'amount': 1084}]",0.0
2009-01-13 21:00:00+00:00,149.12,87.11,0.1458962079074772,0.00910563810000009,0.08117118142477911,-0.034683200930052505,0.3154961909793403,-0.200516802171164,101082.981645,202045.27381,-101134.71,-101134.71,0.0,1.0022212361276865,123.04405679089673,0.0,0.0,0,-0.013092569349999791,1.0022212361276865,109.42670496410366,-1.0022212361276865,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-12 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '3f0e34581cad45b3a55b156e04d265da', 'amount': -1161, 'filled': -1161, 'reason': None, 'commission': 1.161, 'dt': Timestamp('2009-01-13 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 1}, {'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-13 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '6a37975120734e04b52dff711486c287', 'amount': 1161, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-13 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-13 21:00:00+00:00,2009-01,2009-01-13 14:31:00+00:00,-51.72835499999928,910.5638100000069,0.00910563810000009,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",100910.56381,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 87.11, 'sid': Equity(5 [SPY2]), 'cost_basis': 87.06544500000001, 'amount': -1161}]",-0.000512353215153527,2.0212562544119304,90.80913815451036,-101134.71,-101134.71,1,6.172933303815484,100962.292165,0.0,0.0,8,"[{'price': 87.066445, 'commission': None, 'order_id': '3f0e34581cad45b3a55b156e04d265da', 'dt': Timestamp('2009-01-13 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'amount': -1161}]",0.0
2009-01-14 21:00:00+00:00,154.16,84.37,0.2087721205174939,0.040415660250000096,0.4490301249371046,-0.06504830182412069,0.32840756073802907,-0.37297199935894193,-98003.707785,104041.56602500001,0.0,0.0,0.0,0.0,122.83627401607681,0.0,0.0,0,-0.013092569349999791,1.0022212361276865,109.16517563279614,0.0,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-13 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '6a37975120734e04b52dff711486c287', 'amount': 1161, 'filled': 1161, 'reason': None, 'commission': 1.161, 'dt': Timestamp('2009-01-14 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 1}, {'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-14 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '9f2389d022e24ff189a18c06f8548ddd', 'amount': -1233, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-14 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-14 21:00:00+00:00,2009-01,2009-01-14 14:31:00+00:00,3131.0022150000004,4041.5660250000074,0.040415660250000096,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",104041.56602500001,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])",[],0.03102749699124896,5.416899428902884,90.55157268703435,0.0,0.0,0,25.10878742889757,202045.27381,-101134.71,-101134.71,9,"[{'price': 84.41218500000001, 'commission': None, 'order_id': '6a37975120734e04b52dff711486c287', 'dt': Timestamp('2009-01-14 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'amount': 1161}]",0.0
2009-01-15 21:00:00+00:00,153.1,84.4,0.19842591688762157,0.03988300425000024,0.3875957938836179,-0.06471614028289119,0.31197342983904397,-0.3772306475936716,104011.93440000003,208053.50042500003,-104065.20000000001,-104065.20000000001,0.0,1.0007395021813579,122.63373867835887,0.0,0.0,0,-0.013092569349999791,1.0022212361276865,108.90706390496366,-1.0007395021813579,"[{'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-14 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '9f2389d022e24ff189a18c06f8548ddd', 'amount': -1233, 'filled': -1233, 'reason': None, 'commission': 1.233, 'dt': Timestamp('2009-01-15 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 1}, {'limit_reached': False, 'stop_reached': False, 'created': Timestamp('2009-01-15 21:00:00+0000', tz='UTC'), 'limit': None, 'id': '1e730e38614b4cd6b31529d411491ec7', 'amount': 1233, 'filled': 0, 'reason': None, 'commission': 0, 'dt': Timestamp('2009-01-15 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'stop': None, 'status': 0}]",2009-01-15 21:00:00+00:00,2009-01,2009-01-15 14:31:00+00:00,-53.26559999998426,3988.300425000023,0.03988300425000024,"Portfolio({'positions_value': -53029.4, 'cash_flow': 21542.88064999979, 'cash': 121542.88064999982, 'start_date': Timestamp('2009-01-02 00:00:00+0000', tz='UTC', freq='C'), 'returns': -0.31486519350000053, 'positions': {Equity(4 [SH2]): Position({'asset': Equity(4 [SH2]), 'last_sale_date': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'last_sale_price': 23.78, 'cost_basis': 27.215384999999998, 'amount': -2230})}, 'pnl': -31486.51935000019, 'starting_cash': 100000, 'positions_exposure': -53029.4, 'portfolio_value': 68513.48064999981})",103988.30042500002,"OrderedDict([(Equity(4 [SH2]), asset: Equity(4 [SH2]), amount: -2230, cost_basis: 27.215384999999998, last_sale_price: 23.78)])","[{'last_sale_price': 84.4, 'sid': Equity(5 [SPY2]), 'cost_basis': 84.35680000000002, 'amount': -1233}]",-0.0005119646121741761,5.064390427910634,90.30550920853322,-104065.20000000001,-104065.20000000001,1,23.475919457346798,104041.56602500001,0.0,0.0,10,"[{'price': 84.35780000000001, 'commission': None, 'order_id': '9f2389d022e24ff189a18c06f8548ddd', 'dt': Timestamp('2009-01-15 21:00:00+0000', tz='UTC'), 'sid': Equity(5 [SPY2]), 'amount': -1233}]",0.0
